Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Taux_Defaut,Heures_Fonctionnement,Heures_Arret
2023-01-20 09:10:00,M-004,Ligne_B,77.78,4.08,592,17.0,2.871621621621622,7.59,0.41
2023-01-20 09:58:00,M-002,Ligne_A,75.65,3.75,612,30.0,4.901960784313726,6.16,1.84
2023-01-20 12:56:00,M-003,Ligne_B,77.11,4.95,424,4.0,0.9433962264150944,8.0,0.0
2023-01-20 15:14:00,M-003,Ligne_B,86.48,4.29,249,11.0,4.417670682730924,8.0,0.0
2023-01-20 17:12:00,M-002,Ligne_A,74.66,5.2,220,5.0,2.272727272727273,5.8,2.2
2023-01-20 19:11:00,M-001,Ligne_A,65.49,3.25,800,31.0,3.875,8.0,0.0
2023-01-20 19:17:00,M-003,Ligne_B,92.55,4.47,474,9.0,1.89873417721519,8.0,0.0
2023-01-20 21:24:00,M-003,Ligne_B,91.19,5.14,526,9.0,1.7110266159695817,8.0,0.0
2023-01-20 23:24:00,M-004,Ligne_B,95.34,5.6,406,15.0,3.6945812807881775,8.0,0.0
2023-01-21 01:02:00,M-002,Ligne_A,71.98,4.76,456,13.0,2.850877192982456,8.0,0.0
2023-01-21 02:20:00,M-004,Ligne_B,88.81,4.2,615,14.0,2.2764227642276422,7.55,0.45
2023-01-21 04:43:00,M-005,Ligne_C,65.06,4.21,332,16.0,4.819277108433735,7.85,0.15
2023-01-21 05:30:00,M-004,Ligne_B,75.94,5.43,429,20.0,4.662004662004662,8.0,0.0
2023-01-21 06:18:00,M-002,Ligne_A,71.73,3.26,459,5.0,1.0893246187363834,8.0,0.0
2023-01-21 06:53:00,M-001,Ligne_A,70.38,3.47,649,17.0,2.6194144838212634,7.86,0.14
2023-01-21 07:45:00,M-001,Ligne_A,67.53,5.7,627,10.0,1.5948963317384368,8.0,0.0
2023-01-21 09:23:00,M-003,Ligne_B,90.93,5.48,682,28.0,4.105571847507331,8.0,0.0
2023-01-21 11:13:00,M-004,Ligne_B,84.84,5.32,535,42.0,7.850467289719626,8.0,0.0
2023-01-21 11:23:00,M-002,Ligne_A,69.64,4.47,609,7.0,1.1494252873563218,7.93,0.07
2023-01-21 12:42:00,M-001,Ligne_A,70.26,5.09,487,11.0,2.2587268993839835,8.0,0.0
2023-01-21 13:17:00,M-003,Ligne_B,80.88,4.51,520,23.0,4.423076923076923,8.0,0.0
2023-01-21 16:09:00,M-005,Ligne_C,88.17,5.3,65,1.0,1.5384615384615385,8.0,0.0
2023-01-21 16:50:00,M-001,Ligne_A,65.64,4.82,359,13.0,3.6211699164345403,6.25,1.75
2023-01-21 17:24:00,M-003,Ligne_B,89.51,4.72,402,11.0,2.736318407960199,8.0,0.0
2023-01-21 20:09:00,M-003,Ligne_B,85.15,4.67,630,30.0,4.761904761904762,8.0,0.0
2023-01-21 23:04:00,M-005,Ligne_C,88.47,4.48,800,27.0,3.375,8.0,0.0
2023-01-22 00:52:00,M-001,Ligne_A,71.01,5.34,665,12.0,1.8045112781954888,8.0,0.0
2023-01-22 03:13:00,M-004,Ligne_B,93.31,3.63,744,26.0,3.494623655913978,8.0,0.0
2023-01-22 07:13:00,M-005,Ligne_C,87.12,3.9,490,21.0,4.285714285714286,7.24,0.76
2023-01-22 07:33:00,M-003,Ligne_B,87.3,5.79,568,25.0,4.401408450704225,8.0,0.0
2023-01-22 09:23:00,M-001,Ligne_A,61.58,3.75,657,26.0,3.95738203957382,8.0,0.0
2023-01-22 11:08:00,M-002,Ligne_A,72.85,4.26,706,30.0,4.2492917847025495,8.0,0.0
2023-01-22 11:34:00,M-001,Ligne_A,70.6,3.68,308,11.0,3.571428571428571,8.0,0.0
2023-01-22 12:07:00,M-003,Ligne_B,73.49,3.71,176,3.0,1.7045454545454544,8.0,0.0
2023-01-22 13:05:00,M-005,Ligne_C,75.95,4.02,525,19.0,3.619047619047619,8.0,0.0
2023-01-22 14:58:00,M-002,Ligne_A,66.5,3.95,837,21.0,2.5089605734767026,8.0,0.0
2023-01-22 19:28:00,M-001,Ligne_A,70.3,5.4,431,10.0,2.320185614849188,8.0,0.0
2023-01-22 19:47:00,M-002,Ligne_A,69.79,3.39,253,34.0,13.438735177865613,8.0,0.0
2023-01-22 23:28:00,M-004,Ligne_B,94.69,4.95,589,28.0,4.753820033955857,8.0,0.0
2023-01-22 23:31:00,M-005,Ligne_C,90.97,4.3,558,26.0,4.659498207885305,8.0,0.0
2023-01-22 23:55:00,M-004,Ligne_B,79.72,4.28,246,5.0,2.0325203252032518,8.0,0.0
2023-01-22 23:59:00,M-003,Ligne_B,84.31,5.28,407,12.0,2.9484029484029484,7.81,0.19
2023-01-23 01:08:00,M-005,Ligne_C,95.6,5.12,409,6.0,1.466992665036675,7.9,0.1
2023-01-23 01:30:00,M-003,Ligne_B,73.89,3.72,582,18.0,3.0927835051546393,8.0,0.0
2023-01-23 01:41:00,M-002,Ligne_A,66.99,4.76,261,12.0,4.597701149425287,8.0,0.0
2023-01-23 03:03:00,M-003,Ligne_B,88.08,5.62,488,15.0,3.0737704918032787,8.0,0.0
2023-01-23 03:34:00,M-001,Ligne_A,70.63,4.16,518,22.0,4.247104247104247,8.0,0.0
2023-01-23 04:31:00,M-005,Ligne_C,88.8,4.27,560,10.0,1.7857142857142856,8.0,0.0
2023-01-23 04:36:00,M-003,Ligne_B,75.18,5.9,313,12.0,3.8338658146964857,8.0,0.0
2023-01-23 05:58:00,M-001,Ligne_A,66.54,5.14,415,11.0,2.6506024096385543,8.0,0.0
2023-01-23 07:02:00,M-005,Ligne_C,80.29,4.72,374,12.0,3.2085561497326207,7.91,0.09
2023-01-23 07:13:00,M-005,Ligne_C,100.02,5.01,562,43.0,7.6512455516014235,8.0,0.0
2023-01-23 07:57:00,M-005,Ligne_C,85.31,4.38,644,12.0,1.8633540372670807,8.0,0.0
2023-01-23 08:10:00,M-004,Ligne_B,100.47,5.67,247,44.0,17.813765182186234,8.0,0.0
2023-01-23 09:57:00,M-004,Ligne_B,87.9,3.88,284,10.0,3.5211267605633805,8.0,0.0
2023-01-23 12:28:00,M-005,Ligne_C,71.61,4.96,744,15.0,2.0161290322580645,8.0,0.0
2023-01-23 13:23:00,M-001,Ligne_A,64.5,3.93,412,12.0,2.912621359223301,8.0,0.0
2023-01-23 13:30:00,M-002,Ligne_A,69.01,4.69,266,12.0,4.511278195488721,7.47,0.53
2023-01-23 18:50:00,M-002,Ligne_A,60.03,4.8,684,34.0,4.970760233918129,7.46,0.54
2023-01-23 19:09:00,M-004,Ligne_B,76.53,5.84,562,16.0,2.8469750889679712,8.0,0.0
2023-01-23 19:15:00,M-004,Ligne_B,85.68,3.96,351,11.0,3.133903133903134,8.0,0.0
2023-01-23 21:54:00,M-005,Ligne_C,89.41,4.41,364,14.0,3.8461538461538463,7.79,0.21
2023-01-23 22:27:00,M-004,Ligne_B,92.64,4.99,336,16.0,4.761904761904762,6.69,1.31
2023-01-23 23:14:00,M-001,Ligne_A,68.42,5.47,521,16.0,3.071017274472169,8.0,0.0
2023-01-23 23:29:00,M-001,Ligne_A,66.25,4.68,420,18.0,4.285714285714286,8.0,0.0
2023-01-24 00:16:00,M-005,Ligne_C,87.53,5.07,643,7.0,1.088646967340591,8.0,0.0
2023-01-24 00:54:00,M-003,Ligne_B,77.51,3.79,394,18.0,4.568527918781726,7.6,0.4
2023-01-24 02:47:00,M-005,Ligne_C,83.33,3.82,259,7.0,2.7027027027027026,8.0,0.0
2023-01-24 07:30:00,M-004,Ligne_B,87.72,6.49,499,24.0,4.809619238476954,8.0,0.0
2023-01-24 08:26:00,M-003,Ligne_B,90.87,4.19,569,26.0,4.569420035149385,8.0,0.0
2023-01-24 12:03:00,M-003,Ligne_B,85.57,4.42,637,28.0,4.395604395604396,7.18,0.82
2023-01-24 15:55:00,M-002,Ligne_A,68.55,3.97,648,8.0,1.2345679012345678,8.0,0.0
2023-01-24 16:06:00,M-004,Ligne_B,76.68,4.22,344,16.0,4.651162790697675,8.0,0.0
2023-01-24 19:37:00,M-004,Ligne_B,84.84,5.37,571,8.0,1.4010507880910683,8.0,0.0
2023-01-24 21:56:00,M-001,Ligne_A,82.32,4.26,402,12.0,2.9850746268656714,8.0,0.0
2023-01-25 00:08:00,M-005,Ligne_C,88.71,3.65,454,11.0,2.4229074889867843,8.0,0.0
2023-01-25 03:09:00,M-004,Ligne_B,88.55,4.54,229,6.0,2.6200873362445414,8.0,0.0
2023-01-25 04:22:00,M-004,Ligne_B,80.47,3.75,478,17.0,3.556485355648536,7.88,0.12
2023-01-25 05:02:00,M-003,Ligne_B,95.72,5.48,467,5.0,1.070663811563169,8.0,0.0
2023-01-25 05:20:00,M-003,Ligne_B,95.44,4.05,438,6.0,1.36986301369863,8.0,0.0
2023-01-25 07:47:00,M-003,Ligne_B,80.71,4.26,441,13.0,2.947845804988662,5.14,2.86
2023-01-25 08:58:00,M-003,Ligne_B,86.19,4.85,678,15.0,2.2123893805309733,7.51,0.49
2023-01-25 11:41:00,M-003,Ligne_B,67.12,5.25,294,7.0,2.380952380952381,8.0,0.0
2023-01-25 12:49:00,M-004,Ligne_B,83.43,5.47,452,17.0,3.761061946902655,8.0,0.0
2023-01-25 17:04:00,M-002,Ligne_A,67.12,2.43,418,43.0,10.287081339712918,8.0,0.0
2023-01-25 18:33:00,M-004,Ligne_B,87.74,4.49,586,8.0,1.3651877133105803,8.0,0.0
2023-01-25 20:18:00,M-003,Ligne_B,71.28,6.15,321,7.0,2.1806853582554515,8.0,0.0
2023-01-25 20:21:00,M-003,Ligne_B,84.72,4.36,756,18.0,2.380952380952381,8.0,0.0
2023-01-25 20:51:00,M-005,Ligne_C,78.88,2.68,542,95.0,17.52767527675277,8.0,0.0
2023-01-26 09:31:00,M-005,Ligne_C,86.45,5.41,331,9.0,2.719033232628399,8.0,0.0
2023-01-26 09:52:00,M-001,Ligne_A,73.39,4.11,823,29.0,3.523693803159174,8.0,0.0
2023-01-26 10:15:00,M-002,Ligne_A,66.97,4.72,619,21.0,3.392568659127625,8.0,0.0
2023-01-26 15:31:00,M-001,Ligne_A,70.16,3.9,568,17.0,2.992957746478873,8.0,0.0
2023-01-26 17:01:00,M-005,Ligne_C,80.26,4.32,513,6.0,1.1695906432748537,7.37,0.63
2023-01-26 17:25:00,M-001,Ligne_A,65.99,5.54,352,14.0,3.977272727272727,7.46,0.54
2023-01-26 20:15:00,M-002,Ligne_A,63.36,4.14,434,6.0,1.3824884792626728,8.0,0.0
2023-01-26 21:46:00,M-002,Ligne_A,75.93,5.08,649,22.0,3.389830508474576,8.0,0.0
2023-01-26 21:57:00,M-004,Ligne_B,79.7,3.5,424,6.0,1.4150943396226416,8.0,0.0
2023-01-26 23:30:00,M-004,Ligne_B,94.3,4.94,568,6.0,1.056338028169014,8.0,0.0
2023-01-27 02:40:00,M-004,Ligne_B,100.16,5.66,769,131.0,17.035110533159948,8.0,0.0
2023-01-27 03:24:00,M-003,Ligne_B,79.02,4.79,583,11.0,1.8867924528301887,8.0,0.0
2023-01-27 05:14:00,M-005,Ligne_C,83.53,3.66,205,5.0,2.4390243902439024,8.0,0.0
2023-01-27 05:24:00,M-002,Ligne_A,72.9,4.62,427,7.0,1.639344262295082,8.0,0.0
2023-01-27 05:54:00,M-005,Ligne_C,82.68,4.75,622,13.0,2.090032154340836,8.0,0.0
2023-01-27 06:17:00,M-002,Ligne_A,71.52,4.71,625,17.0,2.7199999999999998,8.0,0.0
2023-01-27 08:05:00,M-002,Ligne_A,65.93,4.89,610,25.0,4.098360655737705,8.0,0.0
2023-01-27 09:38:00,M-004,Ligne_B,77.73,4.9,548,26.0,4.744525547445255,7.98,0.02
2023-01-27 10:27:00,M-004,Ligne_B,85.21,4.42,487,19.0,3.9014373716632447,7.15,0.85
2023-01-27 10:59:00,M-002,Ligne_A,70.15,3.31,574,18.0,3.1358885017421603,8.0,0.0
2023-01-27 12:26:00,M-003,Ligne_B,90.07,4.69,890,19.0,2.134831460674157,8.0,0.0
2023-01-27 12:49:00,M-002,Ligne_A,79.06,5.0,549,22.0,4.007285974499089,8.0,0.0
2023-01-27 13:31:00,M-003,Ligne_B,91.3,4.39,316,3.0,0.949367088607595,8.0,0.0
2023-01-27 19:00:00,M-002,Ligne_A,74.14,3.76,693,12.0,1.7316017316017316,8.0,0.0
2023-01-27 19:30:00,M-005,Ligne_C,82.04,5.84,559,19.0,3.3989266547406083,8.0,0.0
2023-01-27 20:09:00,M-001,Ligne_A,67.43,3.61,541,5.0,0.9242144177449169,8.0,0.0
2023-01-27 20:15:00,M-002,Ligne_A,77.27,3.87,597,28.0,4.690117252931323,8.0,0.0
2023-01-27 20:41:00,M-001,Ligne_A,62.75,3.61,431,19.0,4.408352668213457,8.0,0.0
2023-01-27 20:41:00,M-004,Ligne_B,79.26,5.88,440,19.0,4.318181818181818,8.0,0.0
2023-01-27 21:13:00,M-004,Ligne_B,73.11,5.67,752,7.0,0.9308510638297872,8.0,0.0
2023-01-27 21:53:00,M-004,Ligne_B,79.74,3.28,689,28.0,4.063860667634253,8.0,0.0
2023-01-28 00:47:00,M-002,Ligne_A,70.91,3.83,832,10.0,1.201923076923077,8.0,0.0
2023-01-28 01:36:00,M-001,Ligne_A,68.52,5.73,800,25.0,3.125,7.54,0.46
2023-01-28 02:03:00,M-001,Ligne_A,75.12,4.51,616,18.0,2.922077922077922,7.96,0.04
2023-01-28 02:31:00,M-001,Ligne_A,69.91999999999999,4.36,432,17.0,3.935185185185185,7.39,0.61
2023-01-28 02:57:00,M-001,Ligne_A,70.44,5.68,328,7.0,2.1341463414634148,7.72,0.28
2023-01-28 06:33:00,M-002,Ligne_A,69.03,4.43,481,16.0,3.3264033264033266,7.33,0.67
2023-01-28 07:39:00,M-003,Ligne_B,77.83,5.98,683,10.0,1.4641288433382138,8.0,0.0
2023-01-28 07:54:00,M-002,Ligne_A,72.91,5.42,454,11.0,2.4229074889867843,8.0,0.0
2023-01-28 10:33:00,M-005,Ligne_C,98.19,5.73,426,9.0,2.112676056338028,8.0,0.0
2023-01-28 10:34:00,M-003,Ligne_B,77.16,4.08,615,18.0,2.9268292682926833,8.0,0.0
2023-01-28 11:57:00,M-001,Ligne_A,71.62,4.38,430,19.0,4.4186046511627906,8.0,0.0
2023-01-28 12:32:00,M-004,Ligne_B,73.84,4.2,560,23.0,4.107142857142857,8.0,0.0
2023-01-28 14:41:00,M-001,Ligne_A,64.15,2.2,495,74.0,14.949494949494948,7.27,0.73
2023-01-28 17:18:00,M-004,Ligne_B,97.41,4.78,335,5.0,1.4925373134328357,8.0,0.0
2023-01-28 18:33:00,M-004,Ligne_B,90.36,5.48,484,9.0,1.859504132231405,8.0,0.0
2023-01-28 20:50:00,M-001,Ligne_A,68.98,4.78,466,9.0,1.9313304721030045,7.84,0.16
2023-01-28 22:13:00,M-005,Ligne_C,82.87,5.75,421,5.0,1.187648456057007,8.0,0.0
2023-01-28 22:33:00,M-002,Ligne_A,69.93,2.56,632,103.0,16.297468354430382,7.99,0.01
2023-01-28 23:40:00,M-004,Ligne_B,86.73,4.57,605,7.0,1.1570247933884297,8.0,0.0
2023-01-29 00:49:00,M-003,Ligne_B,85.68,3.25,420,16.0,3.8095238095238098,8.0,0.0
2023-01-29 03:19:00,M-003,Ligne_B,77.23,4.95,300,14.0,4.666666666666667,8.0,0.0
2023-01-29 03:22:00,M-001,Ligne_A,82.07,3.21,674,9.0,1.3353115727002967,8.0,0.0
2023-01-29 03:33:00,M-003,Ligne_B,82.01,4.07,594,19.0,3.1986531986531985,8.0,0.0
2023-01-29 04:32:00,M-002,Ligne_A,67.75,3.69,509,22.0,4.322200392927308,8.0,0.0
2023-01-29 06:17:00,M-004,Ligne_B,82.93,4.62,556,7.0,1.2589928057553956,8.0,0.0
2023-01-29 07:36:00,M-001,Ligne_A,79.06,3.64,61,1.0,1.639344262295082,6.54,1.46
2023-01-29 09:22:00,M-003,Ligne_B,88.06,5.22,145,5.0,3.4482758620689653,8.0,0.0
2023-01-29 09:42:00,M-001,Ligne_A,69.91999999999999,3.93,511,15.0,2.935420743639922,8.0,0.0
2023-01-29 10:22:00,M-002,Ligne_A,69.09,5.6,403,6.0,1.488833746898263,8.0,0.0
2023-01-29 12:16:00,M-004,Ligne_B,79.41,5.43,384,11.0,2.864583333333333,8.0,0.0
2023-01-29 14:08:00,M-002,Ligne_A,71.62,4.3,456,22.0,4.824561403508771,8.0,0.0
2023-01-29 16:58:00,M-005,Ligne_C,74.06,4.45,389,18.0,4.627249357326478,8.0,0.0
2023-01-29 17:03:00,M-003,Ligne_B,83.74,7.05,544,23.0,4.227941176470589,7.76,0.24
2023-01-29 17:44:00,M-002,Ligne_A,66.24,4.59,284,6.0,2.112676056338028,8.0,0.0
2023-01-29 20:41:00,M-004,Ligne_B,142.59,5.59,678,113.0,16.666666666666664,8.0,0.0
2023-01-29 21:15:00,M-002,Ligne_A,72.68,3.52,517,19.0,3.67504835589942,8.0,0.0
2023-01-29 21:23:00,M-003,Ligne_B,80.5,5.32,449,7.0,1.55902004454343,8.0,0.0
2023-01-30 01:37:00,M-003,Ligne_B,82.17,4.74,614,9.0,1.4657980456026058,8.0,0.0
2023-01-30 02:03:00,M-002,Ligne_A,80.31,3.65,503,24.0,4.7713717693836974,8.0,0.0
2023-01-30 02:42:00,M-001,Ligne_A,77.06,4.71,493,18.0,3.6511156186612577,7.5,0.5
2023-01-30 03:35:00,M-002,Ligne_A,64.05,4.3,504,15.0,2.976190476190476,8.0,0.0
2023-01-30 03:36:00,M-003,Ligne_B,83.13,4.96,548,7.0,1.2773722627737227,7.34,0.66
2023-01-30 04:20:00,M-005,Ligne_C,87.37,4.26,525,20.0,3.8095238095238098,7.81,0.19
2023-01-30 07:02:00,M-005,Ligne_C,84.8,5.55,482,13.0,2.6970954356846475,8.0,0.0
2023-01-30 07:14:00,M-004,Ligne_B,84.36,2.71,425,58.0,13.647058823529413,8.0,0.0
2023-01-30 07:32:00,M-003,Ligne_B,91.95,4.05,438,10.0,2.28310502283105,8.0,0.0
2023-01-30 11:55:00,M-004,Ligne_B,84.84,4.24,682,16.0,2.346041055718475,8.0,0.0
2023-01-30 17:44:00,M-002,Ligne_A,77.61,4.42,683,33.0,4.831625183016105,8.0,0.0
2023-01-30 18:05:00,M-004,Ligne_B,78.67,4.76,323,12.0,3.7151702786377707,7.96,0.04
2023-01-30 19:42:00,M-003,Ligne_B,93.31,4.73,461,8.0,1.735357917570499,7.09,0.91
2023-01-30 20:52:00,M-004,Ligne_B,84.84,3.42,518,11.0,2.1235521235521233,8.0,0.0
2023-01-31 04:13:00,M-001,Ligne_A,79.69,5.32,302,14.0,4.635761589403973,6.98,1.02
2023-01-31 05:50:00,M-005,Ligne_C,90.07,5.03,318,14.0,4.40251572327044,8.0,0.0
2023-01-31 06:52:00,M-002,Ligne_A,74.17,5.04,784,11.0,1.403061224489796,8.0,0.0
2023-01-31 08:08:00,M-004,Ligne_B,73.07,2.68,521,90.0,17.274472168905948,8.0,0.0
2023-01-31 09:12:00,M-002,Ligne_A,75.5,4.35,358,4.0,1.1173184357541899,8.0,0.0
2023-01-31 11:16:00,M-003,Ligne_B,87.32,4.65,606,13.0,2.145214521452145,8.0,0.0
2023-01-31 12:32:00,M-002,Ligne_A,69.79,4.66,547,23.0,4.204753199268739,8.0,0.0
2023-01-31 15:07:00,M-002,Ligne_A,65.32,5.37,419,18.0,4.295942720763723,8.0,0.0
2023-01-31 15:17:00,M-004,Ligne_B,90.66,4.77,403,12.0,2.977667493796526,8.0,0.0
2023-01-31 16:12:00,M-003,Ligne_B,83.44,4.22,497,10.0,2.0120724346076457,8.0,0.0
2023-01-31 18:35:00,M-002,Ligne_A,68.48,3.21,616,13.0,2.1103896103896105,8.0,0.0
2023-01-31 23:11:00,M-005,Ligne_C,91.65,5.87,484,20.0,4.132231404958678,8.0,0.0
2023-02-01 01:24:00,M-003,Ligne_B,83.82,4.57,429,21.0,4.895104895104895,8.0,0.0
2023-02-01 02:13:00,M-004,Ligne_B,85.49,5.43,360,4.0,1.1111111111111112,8.0,0.0
2023-02-01 03:47:00,M-001,Ligne_A,71.19,4.71,596,25.0,4.194630872483222,8.0,0.0
2023-02-01 04:48:00,M-005,Ligne_C,86.33,5.3,94,2.0,2.127659574468085,8.0,0.0
2023-02-01 06:53:00,M-005,Ligne_C,89.75,5.68,447,15.0,3.3557046979865772,8.0,0.0
2023-02-01 07:08:00,M-002,Ligne_A,69.31,5.26,741,24.0,3.2388663967611335,8.0,0.0
2023-02-01 08:48:00,M-003,Ligne_B,94.2,3.69,617,18.0,2.9173419773095626,8.0,0.0
2023-02-01 12:24:00,M-003,Ligne_B,83.28,3.83,825,39.0,4.7272727272727275,8.0,0.0
2023-02-01 12:52:00,M-001,Ligne_A,69.12,5.68,591,0.0,0.0,8.0,0.0
2023-02-01 13:56:00,M-001,Ligne_A,66.89,4.66,388,11.0,2.8350515463917527,7.98,0.02
2023-02-01 15:54:00,M-002,Ligne_A,63.4,4.16,396,19.0,4.797979797979798,8.0,0.0
2023-02-01 16:27:00,M-003,Ligne_B,83.46,2.85,567,52.0,9.171075837742503,8.0,0.0
2023-02-01 20:16:00,M-003,Ligne_B,76.32,4.34,501,5.0,0.998003992015968,8.0,0.0
2023-02-01 21:07:00,M-002,Ligne_A,68.45,3.9,547,16.0,2.9250457038391224,8.0,0.0
2023-02-01 22:08:00,M-005,Ligne_C,94.38,4.8,472,12.0,2.5423728813559325,8.0,0.0
2023-02-01 22:50:00,M-002,Ligne_A,71.07,3.9,452,13.0,2.8761061946902653,8.0,0.0
2023-02-01 23:20:00,M-001,Ligne_A,66.02,4.49,661,25.0,3.7821482602118004,8.0,0.0
2023-02-02 01:39:00,M-001,Ligne_A,66.46,3.29,229,10.0,4.366812227074235,8.0,0.0
2023-02-02 06:27:00,M-005,Ligne_C,73.91,5.12,729,16.0,2.194787379972565,8.0,0.0
2023-02-02 07:56:00,M-005,Ligne_C,81.62,4.62,741,10.0,1.349527665317139,8.0,0.0
2023-02-02 08:14:00,M-002,Ligne_A,74.48,3.83,168,4.0,2.380952380952381,8.0,0.0
2023-02-02 08:23:00,M-002,Ligne_A,68.94,3.71,480,6.0,1.25,8.0,0.0
2023-02-02 08:41:00,M-001,Ligne_A,70.38,4.91,474,17.0,3.5864978902953584,8.0,0.0
2023-02-02 08:45:00,M-005,Ligne_C,77.37,5.63,485,17.0,3.5051546391752577,6.78,1.22
2023-02-02 10:27:00,M-003,Ligne_B,85.13,5.26,543,21.0,3.867403314917127,8.0,0.0
2023-02-02 11:22:00,M-002,Ligne_A,70.29,3.9,245,7.0,2.857142857142857,8.0,0.0
2023-02-02 12:24:00,M-004,Ligne_B,80.48,4.06,513,7.0,1.364522417153996,8.0,0.0
2023-02-02 12:38:00,M-001,Ligne_A,60.2,5.09,628,27.0,4.2993630573248405,7.41,0.59
2023-02-02 15:28:00,M-001,Ligne_A,76.44,5.97,388,8.0,2.0618556701030926,7.82,0.18
2023-02-02 17:03:00,M-004,Ligne_B,83.14,5.65,579,25.0,4.317789291882556,8.0,0.0
2023-02-02 18:06:00,M-003,Ligne_B,88.42,4.39,621,14.0,2.254428341384863,8.0,0.0
2023-02-02 20:13:00,M-003,Ligne_B,72.15,5.44,737,27.0,3.6635006784260513,8.0,0.0
2023-02-02 20:40:00,M-003,Ligne_B,90.46,3.63,438,11.0,2.5114155251141552,8.0,0.0
2023-02-02 20:52:00,M-003,Ligne_B,78.25,4.16,507,17.0,3.353057199211045,8.0,0.0
2023-02-02 22:58:00,M-001,Ligne_A,69.19,4.05,468,12.0,2.564102564102564,7.81,0.19
2023-02-03 01:19:00,M-002,Ligne_A,74.82,4.46,314,15.0,4.777070063694268,8.0,0.0
2023-02-03 03:43:00,M-003,Ligne_B,80.85,6.01,430,6.0,1.3953488372093024,8.0,0.0
2023-02-03 04:16:00,M-004,Ligne_B,81.68,4.49,581,14.0,2.4096385542168677,8.0,0.0
2023-02-03 06:57:00,M-001,Ligne_A,70.03,3.62,445,4.0,0.8988764044943821,7.29,0.71
2023-02-03 06:57:00,M-001,Ligne_A,60.98,4.22,485,22.0,4.536082474226804,7.54,0.46
2023-02-03 09:44:00,M-002,Ligne_A,69.79,3.27,277,6.0,2.166064981949458,8.0,0.0
2023-02-03 12:31:00,M-002,Ligne_A,64.03,4.61,759,30.0,3.9525691699604746,8.0,0.0
2023-02-03 15:01:00,M-005,Ligne_C,100.62,4.32,684,0.0,0.0,7.89,0.11
2023-02-03 18:08:00,M-002,Ligne_A,69.16,4.12,203,6.0,2.955665024630542,8.0,0.0
2023-02-03 18:48:00,M-002,Ligne_A,73.74,4.36,333,11.0,3.303303303303303,8.0,0.0
2023-02-04 00:09:00,M-003,Ligne_B,67.29,4.27,665,23.0,3.4586466165413534,8.0,0.0
2023-02-04 00:26:00,M-003,Ligne_B,98.71,4.14,308,3.0,0.974025974025974,8.0,0.0
2023-02-04 01:53:00,M-003,Ligne_B,103.51,3.3,538,90.0,16.728624535315987,8.0,0.0
2023-02-04 02:24:00,M-003,Ligne_B,88.27,4.75,441,6.0,1.3605442176870748,7.21,0.79
2023-02-04 02:35:00,M-001,Ligne_A,73.11,4.2,556,16.0,2.877697841726619,8.0,0.0
2023-02-04 03:38:00,M-004,Ligne_B,134.67,4.7,656,67.0,10.213414634146341,8.0,0.0
2023-02-04 06:26:00,M-005,Ligne_C,89.48,3.92,536,15.0,2.798507462686567,7.57,0.43
2023-02-04 07:49:00,M-004,Ligne_B,68.06,5.46,449,18.0,4.008908685968819,8.0,0.0
2023-02-04 09:19:00,M-004,Ligne_B,88.89,4.57,470,20.0,4.25531914893617,8.0,0.0
2023-02-04 11:15:00,M-001,Ligne_A,69.24,5.43,469,21.0,4.477611940298507,8.0,0.0
2023-02-04 14:27:00,M-004,Ligne_B,89.15,2.15,598,64.0,10.702341137123746,8.0,0.0
2023-02-04 16:34:00,M-004,Ligne_B,86.36,5.4,642,24.0,3.7383177570093453,7.93,0.07
2023-02-04 17:34:00,M-002,Ligne_A,65.14,3.4,405,7.0,1.728395061728395,6.42,1.58
2023-02-04 21:55:00,M-002,Ligne_A,74.31,5.26,576,12.0,2.083333333333333,8.0,0.0
2023-02-05 02:35:00,M-004,Ligne_B,88.61,5.07,563,22.0,3.9076376554174073,8.0,0.0
2023-02-05 05:11:00,M-003,Ligne_B,80.84,5.45,606,26.0,4.29042904290429,8.0,0.0
2023-02-05 07:24:00,M-005,Ligne_C,79.63,4.67,376,9.0,2.393617021276596,8.0,0.0
2023-02-05 08:22:00,M-001,Ligne_A,69.88,3.96,478,11.0,2.301255230125523,7.94,0.06
2023-02-05 08:25:00,M-005,Ligne_C,71.74,4.67,500,20.0,4.0,8.0,0.0
2023-02-05 10:12:00,M-004,Ligne_B,79.28,4.36,512,6.0,1.171875,8.0,0.0
2023-02-05 12:18:00,M-003,Ligne_B,73.75,3.89,384,16.0,4.166666666666666,8.0,0.0
2023-02-05 12:57:00,M-003,Ligne_B,78.42,4.38,605,27.0,4.462809917355372,8.0,0.0
2023-02-05 14:55:00,M-005,Ligne_C,83.15,2.9,595,94.0,15.798319327731091,7.78,0.22
2023-02-05 15:02:00,M-002,Ligne_A,63.8,3.82,550,25.0,4.545454545454546,8.0,0.0
2023-02-05 15:06:00,M-004,Ligne_B,63.86,4.65,770,9.0,1.1688311688311688,8.0,0.0
2023-02-05 15:43:00,M-002,Ligne_A,76.19,3.62,617,23.0,3.727714748784441,8.0,0.0
2023-02-05 15:59:00,M-002,Ligne_A,72.38,4.9,659,10.0,1.5174506828528074,8.0,0.0
2023-02-05 16:41:00,M-005,Ligne_C,104.32,3.91,633,68.0,10.742496050552923,7.93,0.07
