Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Heures_Fonctionnement,Heures_Arret
2023-01-23 04:31:00,M-005,Ligne_C,88.8,4.27,560,10.0,8.0,0.0
2023-01-23 04:36:00,M-003,Ligne_B,75.18,5.9,313,12.0,8.0,0.0
2023-01-23 05:58:00,M-001,Ligne_A,66.54,5.14,415,11.0,8.0,0.0
2023-01-23 07:02:00,M-005,Ligne_C,80.29,4.72,374,12.0,7.91,0.09
2023-01-23 07:13:00,M-005,Ligne_C,100.02,5.01,562,43.0,8.0,0.0
2023-01-23 07:57:00,M-005,Ligne_C,85.31,4.38,644,12.0,8.0,0.0
2023-01-23 08:10:00,M-004,Ligne_B,100.47,5.67,247,44.0,8.0,0.0
2023-01-23 09:57:00,M-004,Ligne_B,87.9,3.88,284,10.0,8.0,0.0
2023-01-23 12:28:00,M-005,Ligne_C,71.61,4.96,744,15.0,8.0,0.0
2023-01-23 13:23:00,M-001,Ligne_A,64.5,3.93,412,12.0,8.0,0.0
2023-01-23 13:30:00,M-002,Ligne_A,69.01,4.69,266,12.0,7.47,0.53
2023-01-23 18:50:00,M-002,Ligne_A,60.03,4.8,684,34.0,7.46,0.54
2023-01-23 19:09:00,M-004,Ligne_B,76.53,5.84,562,16.0,8.0,0.0
2023-01-23 19:15:00,M-004,Ligne_B,85.68,3.96,351,11.0,8.0,0.0
2023-01-23 21:54:00,M-005,Ligne_C,89.41,4.41,364,14.0,7.79,0.21
2023-01-23 22:27:00,M-004,Ligne_B,92.64,4.99,336,16.0,6.69,1.31
2023-01-23 23:14:00,M-001,Ligne_A,68.42,5.47,521,16.0,8.0,0.0
2023-01-23 23:29:00,M-001,Ligne_A,66.25,4.68,420,18.0,8.0,0.0
2023-01-24 00:16:00,M-005,Ligne_C,87.53,5.07,643,7.0,8.0,0.0
2023-01-24 00:54:00,M-003,Ligne_B,77.51,3.79,394,18.0,7.6,0.4
2023-01-24 02:47:00,M-005,Ligne_C,83.33,3.82,259,7.0,8.0,0.0
2023-01-24 07:30:00,M-004,Ligne_B,87.72,6.49,499,24.0,8.0,0.0
2023-01-24 08:26:00,M-003,Ligne_B,90.87,4.19,569,26.0,8.0,0.0
2023-01-24 12:03:00,M-003,Ligne_B,85.57,4.42,637,28.0,7.18,0.82
2023-01-24 15:55:00,M-002,Ligne_A,68.55,3.97,648,8.0,8.0,0.0
2023-01-24 16:06:00,M-004,Ligne_B,76.68,4.22,344,16.0,8.0,0.0
2023-01-24 19:37:00,M-004,Ligne_B,-99.9,5.37,571,8.0,8.0,0.0
2023-01-24 21:56:00,M-001,Ligne_A,82.32,4.26,402,12.0,8.0,0.0
2023-01-25 00:08:00,M-005,Ligne_C,88.71,3.65,454,11.0,8.0,0.0
2023-01-25 03:09:00,M-004,Ligne_B,88.55,4.54,229,6.0,8.0,0.0
2023-01-25 04:22:00,M-004,Ligne_B,80.47,3.75,478,17.0,7.88,0.12
2023-01-25 05:02:00,M-003,Ligne_B,95.72,5.48,467,5.0,8.0,0.0
2023-01-25 05:20:00,M-003,Ligne_B,95.44,4.05,438,6.0,8.0,0.0
2023-01-25 07:47:00,M-003,Ligne_B,80.71,4.26,441,13.0,5.14,2.86
2023-01-25 08:58:00,M-003,Ligne_B,86.19,4.85,678,15.0,7.51,0.49
2023-01-25 11:41:00,M-003,Ligne_B,67.12,5.25,294,7.0,8.0,0.0
2023-01-25 12:49:00,M-004,Ligne_B,83.43,5.47,452,17.0,8.0,0.0
2023-01-25 17:04:00,M-002,Ligne_A,67.12,2.43,418,43.0,8.0,0.0
2023-01-25 18:33:00,M-004,Ligne_B,87.74,4.49,586,8.0,8.0,0.0
2023-01-25 20:18:00,M-003,Ligne_B,71.28,6.15,321,7.0,8.0,0.0
2023-01-25 20:21:00,M-003,Ligne_B,84.72,4.36,756,18.0,8.0,0.0
2023-01-25 20:51:00,M-005,Ligne_C,78.88,2.68,542,95.0,8.0,0.0
2023-01-26 09:31:00,M-005,Ligne_C,86.45,5.41,331,9.0,8.0,0.0
2023-01-26 09:52:00,M-001,Ligne_A,73.39,4.11,823,29.0,8.0,0.0
2023-01-26 10:15:00,M-002,Ligne_A,66.97,4.72,619,21.0,8.0,0.0
2023-01-26 15:31:00,M-001,Ligne_A,70.16,3.9,568,17.0,8.0,0.0
2023-01-26 17:01:00,M-005,Ligne_C,80.26,4.32,513,6.0,7.37,0.63
2023-01-26 17:25:00,M-001,Ligne_A,65.99,5.54,352,14.0,7.46,0.54
2023-01-26 20:15:00,M-002,Ligne_A,63.36,4.14,434,6.0,8.0,0.0
2023-01-26 21:46:00,M-002,Ligne_A,75.93,5.08,649,22.0,8.0,0.0
2023-01-26 21:57:00,M-004,Ligne_B,79.7,3.5,424,6.0,8.0,0.0
2023-01-26 23:30:00,M-004,Ligne_B,94.3,4.94,568,6.0,8.0,0.0
2023-01-27 02:40:00,M-004,Ligne_B,100.16,5.66,769,131.0,8.0,0.0
2023-01-27 03:24:00,M-003,Ligne_B,79.02,4.79,583,11.0,8.0,0.0
2023-01-27 05:14:00,M-005,Ligne_C,83.53,3.66,205,5.0,8.0,0.0
2023-01-27 05:24:00,M-002,Ligne_A,72.9,4.62,427,7.0,8.0,0.0
2023-01-27 05:54:00,M-005,Ligne_C,82.68,4.75,622,13.0,8.0,0.0
2023-01-27 06:17:00,M-002,Ligne_A,71.52,4.71,625,17.0,8.0,0.0
2023-01-27 08:05:00,M-002,Ligne_A,65.93,4.89,610,25.0,8.0,0.0
2023-01-27 09:38:00,M-004,Ligne_B,77.73,4.9,548,26.0,7.98,0.02
2023-01-27 10:27:00,M-004,Ligne_B,85.21,4.42,487,19.0,7.15,0.85
2023-01-27 10:59:00,M-002,Ligne_A,70.15,3.31,574,18.0,8.0,0.0
2023-01-27 12:26:00,M-003,Ligne_B,90.07,4.69,890,19.0,8.0,0.0
2023-01-27 12:49:00,M-002,Ligne_A,79.06,5.0,549,22.0,8.0,0.0
2023-01-27 13:31:00,M-003,Ligne_B,91.3,4.39,316,3.0,8.0,0.0
2023-01-27 19:00:00,M-002,Ligne_A,74.14,3.76,693,12.0,8.0,0.0
2023-01-27 19:30:00,M-005,Ligne_C,82.04,5.84,559,19.0,8.0,0.0
2023-01-27 20:09:00,M-001,Ligne_A,67.43,3.61,541,5.0,8.0,0.0
2023-01-27 20:15:00,M-002,Ligne_A,77.27,3.87,597,28.0,8.0,0.0
2023-01-27 20:41:00,M-001,Ligne_A,62.75,3.61,431,19.0,8.0,0.0
2023-01-27 20:41:00,M-004,Ligne_B,79.26,5.88,440,19.0,8.0,0.0
2023-01-27 21:13:00,M-004,Ligne_B,73.11,5.67,752,7.0,8.0,0.0
2023-01-27 21:53:00,M-004,Ligne_B,79.74,3.28,689,28.0,8.0,0.0
2023-01-28 00:47:00,M-002,Ligne_A,70.91,3.83,832,10.0,8.0,0.0
2023-01-28 01:36:00,M-001,Ligne_A,68.52,5.73,800,25.0,7.54,0.46
2023-01-28 02:03:00,M-001,Ligne_A,75.12,,616,18.0,7.96,0.04
2023-01-28 02:31:00,M-001,Ligne_A,-99.9,4.36,432,17.0,7.39,0.61
2023-01-28 02:57:00,M-001,Ligne_A,70.44,5.68,328,7.0,7.72,0.28
2023-01-28 06:33:00,M-002,Ligne_A,69.03,4.43,481,16.0,7.33,0.67
2023-01-28 07:39:00,M-003,Ligne_B,77.83,5.98,683,10.0,8.0,0.0
2023-01-28 07:54:00,M-002,Ligne_A,72.91,5.42,454,11.0,8.0,0.0
2023-01-28 10:33:00,M-005,Ligne_C,98.19,5.73,426,9.0,8.0,0.0
2023-01-28 10:34:00,M-003,Ligne_B,77.16,4.08,615,18.0,8.0,0.0
2023-01-28 11:57:00,M-001,Ligne_A,71.62,4.38,430,19.0,8.0,0.0
2023-01-28 12:32:00,M-004,Ligne_B,73.84,4.2,560,23.0,8.0,0.0
2023-01-28 14:41:00,M-001,Ligne_A,64.15,2.2,495,74.0,7.27,0.73
2023-01-28 17:18:00,M-004,Ligne_B,97.41,4.78,335,5.0,8.0,0.0
2023-01-28 18:33:00,M-004,Ligne_B,90.36,5.48,484,9.0,8.0,0.0
2023-01-28 20:50:00,M-001,Ligne_A,68.98,4.78,466,9.0,7.84,0.16
2023-01-28 22:13:00,M-005,Ligne_C,82.87,5.75,421,5.0,8.0,0.0
2023-01-28 22:33:00,M-002,Ligne_A,69.93,2.56,632,103.0,7.99,0.01
2023-01-28 23:40:00,M-004,Ligne_B,86.73,4.57,605,7.0,8.0,0.0
2023-01-29 00:49:00,M-003,Ligne_B,85.68,3.25,420,16.0,8.0,0.0
2023-01-29 03:19:00,M-003,Ligne_B,77.23,4.95,300,14.0,8.0,0.0
2023-01-29 03:22:00,M-001,Ligne_A,82.07,3.21,674,9.0,8.0,0.0
2023-01-29 03:33:00,M-003,Ligne_B,82.01,4.07,594,19.0,8.0,0.0
2023-01-29 04:32:00,M-002,Ligne_A,67.75,3.69,509,22.0,8.0,0.0
2023-01-29 06:17:00,M-004,Ligne_B,82.93,4.62,556,7.0,8.0,0.0
2023-01-29 07:36:00,M-001,Ligne_A,79.06,3.64,61,1.0,6.54,1.46
2023-01-29 09:22:00,M-003,Ligne_B,88.06,5.22,145,5.0,8.0,0.0
2023-01-29 09:42:00,M-001,Ligne_A,-99.9,3.93,511,15.0,8.0,0.0
2023-01-29 10:22:00,M-002,Ligne_A,69.09,5.6,403,6.0,8.0,0.0
2023-01-29 12:16:00,M-004,Ligne_B,79.41,5.43,384,11.0,8.0,0.0
2023-01-29 14:08:00,M-002,Ligne_A,71.62,4.3,456,22.0,8.0,0.0
2023-01-29 16:58:00,M-005,Ligne_C,74.06,4.45,389,18.0,8.0,0.0
2023-01-29 17:03:00,M-003,Ligne_B,83.74,7.05,544,23.0,7.76,0.24
2023-01-29 17:44:00,M-002,Ligne_A,66.24,4.59,284,6.0,8.0,0.0
2023-01-29 20:41:00,M-004,Ligne_B,142.59,5.59,678,113.0,8.0,0.0
2023-01-29 21:15:00,M-002,Ligne_A,72.68,3.52,517,19.0,8.0,0.0
2023-01-29 21:23:00,M-003,Ligne_B,80.5,5.32,449,7.0,8.0,0.0
2023-01-30 01:37:00,M-003,Ligne_B,82.17,4.74,614,9.0,8.0,0.0
2023-01-30 02:03:00,M-002,Ligne_A,80.31,3.65,503,24.0,8.0,0.0
2023-01-30 02:42:00,M-001,Ligne_A,77.06,4.71,493,18.0,7.5,0.5
2023-01-30 03:35:00,M-002,Ligne_A,64.05,4.3,504,15.0,8.0,0.0
2023-01-30 03:36:00,M-003,Ligne_B,83.13,4.96,548,7.0,7.34,0.66
2023-01-30 04:20:00,M-005,Ligne_C,87.37,4.26,525,20.0,7.81,0.19
2023-01-30 07:02:00,M-005,Ligne_C,-99.9,5.55,482,13.0,8.0,0.0
2023-01-30 07:14:00,M-004,Ligne_B,84.36,2.71,425,58.0,8.0,0.0
2023-01-30 07:32:00,M-003,Ligne_B,91.95,4.05,438,10.0,8.0,0.0
2023-01-30 11:55:00,M-004,Ligne_B,-99.9,4.24,682,16.0,8.0,0.0
2023-01-30 17:44:00,M-002,Ligne_A,77.61,4.42,683,33.0,8.0,0.0
2023-01-30 18:05:00,M-004,Ligne_B,78.67,4.76,323,12.0,7.96,0.04
2023-01-30 19:42:00,M-003,Ligne_B,93.31,4.73,461,8.0,7.09,0.91
2023-01-30 20:52:00,M-004,Ligne_B,-99.9,3.42,518,11.0,8.0,0.0
2023-01-31 04:13:00,M-001,Ligne_A,79.69,5.32,302,14.0,6.98,1.02
2023-01-31 05:50:00,M-005,Ligne_C,90.07,5.03,318,14.0,8.0,0.0
2023-01-31 06:52:00,M-002,Ligne_A,74.17,5.04,784,11.0,8.0,0.0
2023-01-31 08:08:00,M-004,Ligne_B,73.07,2.68,521,90.0,8.0,0.0
2023-01-31 09:12:00,M-002,Ligne_A,75.5,4.35,358,4.0,8.0,0.0
2023-01-31 11:16:00,M-003,Ligne_B,87.32,4.65,606,13.0,8.0,0.0
2023-01-31 12:32:00,M-002,Ligne_A,-99.9,4.66,547,23.0,8.0,0.0
2023-01-31 15:07:00,M-002,Ligne_A,65.32,5.37,419,18.0,8.0,0.0
2023-01-31 15:17:00,M-004,Ligne_B,90.66,4.77,403,12.0,8.0,0.0
2023-01-31 16:12:00,M-003,Ligne_B,83.44,4.22,497,10.0,8.0,0.0
2023-01-31 18:35:00,M-002,Ligne_A,68.48,3.21,616,13.0,8.0,0.0
2023-01-31 23:11:00,M-005,Ligne_C,91.65,5.87,484,20.0,8.0,0.0
2023-02-01 01:24:00,M-003,Ligne_B,83.82,4.57,429,21.0,8.0,0.0
2023-02-01 02:13:00,M-004,Ligne_B,85.49,5.43,360,4.0,8.0,0.0
2023-02-01 03:47:00,M-001,Ligne_A,71.19,4.71,596,25.0,8.0,0.0
2023-02-01 04:48:00,M-005,Ligne_C,86.33,5.3,94,2.0,8.0,0.0
2023-02-01 06:53:00,M-005,Ligne_C,89.75,5.68,447,15.0,8.0,0.0
2023-02-01 07:08:00,M-002,Ligne_A,69.31,5.26,741,24.0,8.0,0.0
2023-02-01 08:48:00,M-003,Ligne_B,94.2,3.69,617,18.0,8.0,0.0
2023-02-01 12:24:00,M-003,Ligne_B,83.28,3.83,825,39.0,8.0,0.0
2023-02-01 12:52:00,M-001,Ligne_A,69.12,5.68,591,,8.0,0.0
2023-02-01 13:56:00,M-001,Ligne_A,66.89,4.66,388,11.0,7.98,0.02
2023-02-01 15:54:00,M-002,Ligne_A,63.4,4.16,396,19.0,8.0,0.0
2023-02-01 16:27:00,M-003,Ligne_B,83.46,2.85,567,52.0,8.0,0.0
2023-02-01 20:16:00,M-003,Ligne_B,76.32,4.34,501,5.0,8.0,0.0
2023-02-01 21:07:00,M-002,Ligne_A,68.45,3.9,547,16.0,8.0,0.0
2023-02-01 22:08:00,M-005,Ligne_C,94.38,4.8,472,12.0,8.0,0.0
2023-02-01 22:50:00,M-002,Ligne_A,71.07,3.9,452,13.0,8.0,0.0
2023-02-01 23:20:00,M-001,Ligne_A,66.02,4.49,661,25.0,8.0,0.0
2023-02-02 01:39:00,M-001,Ligne_A,66.46,3.29,229,10.0,8.0,0.0
2023-02-02 06:27:00,M-005,Ligne_C,73.91,5.12,729,16.0,8.0,0.0
2023-02-02 07:56:00,M-005,Ligne_C,81.62,4.62,741,10.0,8.0,0.0
2023-02-02 08:14:00,M-002,Ligne_A,74.48,3.83,168,4.0,8.0,0.0
2023-02-02 08:23:00,M-002,Ligne_A,68.94,3.71,480,6.0,8.0,0.0
2023-02-02 08:41:00,M-001,Ligne_A,70.38,4.91,474,17.0,8.0,0.0
2023-02-02 08:45:00,M-005,Ligne_C,77.37,5.63,485,17.0,6.78,1.22
2023-02-02 10:27:00,M-003,Ligne_B,85.13,5.26,543,21.0,8.0,0.0
2023-02-02 11:22:00,M-002,Ligne_A,70.29,3.9,245,7.0,8.0,0.0
2023-02-02 12:24:00,M-004,Ligne_B,80.48,4.06,513,7.0,8.0,0.0
2023-02-02 12:38:00,M-001,Ligne_A,60.2,5.09,628,27.0,7.41,0.59
2023-02-02 15:28:00,M-001,Ligne_A,76.44,5.97,388,8.0,7.82,0.18
2023-02-02 17:03:00,M-004,Ligne_B,83.14,5.65,579,25.0,8.0,0.0
2023-02-02 18:06:00,M-003,Ligne_B,88.42,4.39,621,14.0,8.0,0.0
2023-02-02 20:13:00,M-003,Ligne_B,72.15,5.44,737,27.0,8.0,0.0
2023-02-02 20:40:00,M-003,Ligne_B,90.46,3.63,438,11.0,8.0,0.0
2023-02-02 20:52:00,M-003,Ligne_B,78.25,4.16,507,17.0,8.0,0.0
2023-02-02 22:58:00,M-001,Ligne_A,69.19,4.05,468,12.0,7.81,0.19
2023-02-03 01:19:00,M-002,Ligne_A,74.82,,314,15.0,8.0,0.0
2023-02-03 03:43:00,M-003,Ligne_B,80.85,6.01,430,6.0,8.0,0.0
2023-02-03 04:16:00,M-004,Ligne_B,81.68,4.49,581,14.0,8.0,0.0
2023-02-03 06:57:00,M-001,Ligne_A,70.03,3.62,445,4.0,7.29,0.71
2023-02-03 06:57:00,M-001,Ligne_A,60.98,4.22,485,22.0,7.54,0.46
2023-02-03 09:44:00,M-002,Ligne_A,-99.9,3.27,277,6.0,8.0,0.0
2023-02-03 12:31:00,M-002,Ligne_A,64.03,4.61,759,30.0,8.0,0.0
2023-02-03 15:01:00,M-005,Ligne_C,100.62,4.32,684,,7.89,0.11
2023-02-03 18:08:00,M-002,Ligne_A,69.16,4.12,203,6.0,8.0,0.0
2023-02-03 18:48:00,M-002,Ligne_A,73.74,4.36,333,11.0,8.0,0.0
2023-02-04 00:09:00,M-003,Ligne_B,67.29,4.27,665,23.0,8.0,0.0
2023-02-04 00:26:00,M-003,Ligne_B,98.71,4.14,308,3.0,8.0,0.0
2023-02-04 01:53:00,M-003,Ligne_B,103.51,3.3,538,90.0,8.0,0.0
2023-02-04 02:24:00,M-003,Ligne_B,88.27,4.75,441,6.0,7.21,0.79
2023-02-04 02:35:00,M-001,Ligne_A,73.11,4.2,556,16.0,8.0,0.0
2023-02-04 03:38:00,M-004,Ligne_B,134.67,4.7,656,67.0,8.0,0.0
2023-02-04 06:26:00,M-005,Ligne_C,89.48,3.92,536,15.0,7.57,0.43
2023-02-04 07:49:00,M-004,Ligne_B,68.06,5.46,449,18.0,8.0,0.0
2023-02-04 09:19:00,M-004,Ligne_B,88.89,4.57,470,20.0,8.0,0.0
2023-02-04 11:15:00,M-001,Ligne_A,69.24,5.43,469,21.0,8.0,0.0
2023-02-04 14:27:00,M-004,Ligne_B,89.15,2.15,598,64.0,8.0,0.0
2023-02-04 16:34:00,M-004,Ligne_B,86.36,5.4,642,24.0,7.93,0.07
2023-02-04 17:34:00,M-002,Ligne_A,65.14,3.4,405,7.0,6.42,1.58
2023-02-04 21:55:00,M-002,Ligne_A,74.31,5.26,576,12.0,8.0,0.0
2023-02-05 02:35:00,M-004,Ligne_B,88.61,5.07,563,22.0,8.0,0.0
2023-02-05 05:11:00,M-003,Ligne_B,80.84,5.45,606,26.0,8.0,0.0
2023-02-05 07:24:00,M-005,Ligne_C,79.63,4.67,376,9.0,8.0,0.0
2023-02-05 08:22:00,M-001,Ligne_A,69.88,3.96,478,11.0,7.94,0.06
2023-02-05 08:25:00,M-005,Ligne_C,71.74,4.67,500,20.0,8.0,0.0
2023-02-05 10:12:00,M-004,Ligne_B,79.28,4.36,512,6.0,8.0,0.0
2023-02-05 12:18:00,M-003,Ligne_B,73.75,3.89,384,16.0,8.0,0.0
2023-02-05 12:57:00,M-003,Ligne_B,78.42,4.38,605,27.0,8.0,0.0
2023-02-05 14:55:00,M-005,Ligne_C,83.15,2.9,595,94.0,7.78,0.22
2023-02-05 15:02:00,M-002,Ligne_A,63.8,3.82,550,25.0,8.0,0.0
2023-02-05 15:06:00,M-004,Ligne_B,63.86,4.65,770,9.0,8.0,0.0
2023-02-05 15:43:00,M-002,Ligne_A,76.19,3.62,617,23.0,8.0,0.0
2023-02-05 15:59:00,M-002,Ligne_A,72.38,4.9,659,10.0,8.0,0.0
2023-02-05 16:41:00,M-005,Ligne_C,104.32,3.91,633,68.0,7.93,0.07
2023-02-05 17:13:00,M-002,Ligne_A,67.38,4.62,376,3.0,7.64,0.36
2023-02-05 17:14:00,M-003,Ligne_B,92.85,4.24,523,22.0,8.0,0.0
2023-02-05 17:49:00,M-002,Ligne_A,65.71,5.4,459,9.0,8.0,0.0
2023-02-06 00:59:00,M-001,Ligne_A,66.11,4.12,631,26.0,8.0,0.0
2023-02-06 01:47:00,M-003,Ligne_B,83.88,5.26,466,22.0,8.0,0.0
2023-02-06 02:10:00,M-002,Ligne_A,73.78,4.71,412,12.0,8.0,0.0
2023-02-06 08:49:00,M-001,Ligne_A,77.84,3.44,578,21.0,6.31,1.69
2023-02-06 10:11:00,M-005,Ligne_C,79.29,3.66,658,9.0,8.0,0.0
2023-02-06 13:56:00,M-001,Ligne_A,73.08,5.46,479,23.0,8.0,0.0
2023-02-06 17:38:00,M-004,Ligne_B,81.85,2.23,502,49.0,8.0,0.0
2023-02-06 18:05:00,M-004,Ligne_B,75.17,3.37,685,30.0,8.0,0.0
2023-02-06 18:46:00,M-003,Ligne_B,82.76,5.0,329,9.0,6.94,1.06
2023-02-06 20:27:00,M-005,Ligne_C,89.69,3.64,266,4.0,8.0,0.0
2023-02-06 23:43:00,M-005,Ligne_C,90.73,5.52,621,14.0,7.48,0.52
2023-02-07 00:29:00,M-001,Ligne_A,77.74,3.89,528,11.0,8.0,0.0
2023-02-07 01:11:00,M-001,Ligne_A,69.26,4.06,475,6.0,8.0,0.0
2023-02-07 06:42:00,M-005,Ligne_C,72.79,4.6,271,2.0,8.0,0.0
2023-02-07 06:51:00,M-001,Ligne_A,64.33,4.32,350,10.0,7.74,0.26
2023-02-07 07:24:00,M-001,Ligne_A,82.06,5.13,497,24.0,8.0,0.0
2023-02-07 10:10:00,M-001,Ligne_A,68.69,6.11,532,11.0,8.0,0.0
2023-02-07 11:01:00,M-004,Ligne_B,90.01,5.07,565,8.0,8.0,0.0
2023-02-07 11:59:00,M-002,Ligne_A,70.1,4.31,528,10.0,8.0,0.0
2023-02-07 12:32:00,M-005,Ligne_C,188.34,5.74,314,28.0,8.0,0.0
2023-02-07 14:11:00,M-002,Ligne_A,62.66,4.63,507,22.0,7.99,0.01
2023-02-07 14:29:00,M-004,Ligne_B,171.76,4.7,466,49.0,8.0,0.0
2023-02-07 14:48:00,M-001,Ligne_A,77.45,4.42,253,10.0,7.68,0.32
2023-02-07 15:40:00,M-003,Ligne_B,85.15,4.68,310,5.0,8.0,0.0
2023-02-07 15:53:00,M-002,Ligne_A,66.92,,350,14.0,7.57,0.43
2023-02-07 16:18:00,M-005,Ligne_C,87.28,4.2,305,11.0,8.0,0.0
2023-02-07 17:13:00,M-002,Ligne_A,77.89,3.85,311,14.0,8.0,0.0
2023-02-07 18:40:00,M-004,Ligne_B,83.16,3.03,549,6.0,8.0,0.0
2023-02-07 22:20:00,M-005,Ligne_C,89.34,3.83,813,12.0,8.0,0.0
2023-02-08 00:54:00,M-001,Ligne_A,70.19,4.97,500,18.0,8.0,0.0
2023-02-08 04:48:00,M-003,Ligne_B,73.62,4.35,446,18.0,8.0,0.0
2023-02-08 07:12:00,M-003,Ligne_B,100.31,2.98,415,46.0,8.0,0.0
2023-02-08 10:38:00,M-003,Ligne_B,84.42,,555,10.0,6.38,1.62
2023-02-08 11:53:00,M-003,Ligne_B,85.34,4.77,436,14.0,8.0,0.0
2023-02-08 15:03:00,M-004,Ligne_B,73.68,4.65,400,19.0,7.89,0.11
2023-02-08 17:57:00,M-003,Ligne_B,87.98,4.52,403,11.0,8.0,0.0
2023-02-08 20:29:00,M-001,Ligne_A,72.44,3.73,624,22.0,8.0,0.0
2023-02-08 20:50:00,M-003,Ligne_B,78.3,4.88,722,21.0,8.0,0.0
2023-02-08 21:03:00,M-002,Ligne_A,71.78,4.99,468,8.0,8.0,0.0
2023-02-08 21:59:00,M-003,Ligne_B,76.25,4.98,632,24.0,8.0,0.0
2023-02-08 22:57:00,M-001,Ligne_A,67.74,4.38,369,4.0,8.0,0.0
2023-02-09 00:55:00,M-002,Ligne_A,80.5,4.3,446,11.0,8.0,0.0
2023-02-09 02:16:00,M-004,Ligne_B,80.47,3.42,259,10.0,6.75,1.25
2023-02-09 03:10:00,M-005,Ligne_C,85.7,4.97,678,13.0,8.0,0.0
2023-02-09 03:32:00,M-001,Ligne_A,67.04,2.92,633,69.0,7.89,0.11
2023-02-09 03:52:00,M-001,Ligne_A,-99.9,4.53,532,11.0,8.0,0.0
2023-02-09 05:43:00,M-001,Ligne_A,69.05,4.58,587,16.0,8.0,0.0
2023-02-09 06:43:00,M-004,Ligne_B,88.84,6.61,379,9.0,8.0,0.0
2023-02-09 07:22:00,M-002,Ligne_A,74.79,,638,26.0,8.0,0.0
2023-02-09 07:49:00,M-005,Ligne_C,82.47,1.72,561,56.0,8.0,0.0
2023-02-09 09:10:00,M-002,Ligne_A,63.37,4.21,566,7.0,8.0,0.0
2023-02-09 09:54:00,M-003,Ligne_B,66.77,4.66,565,13.0,8.0,0.0
2023-02-09 10:36:00,M-003,Ligne_B,87.83,5.33,611,22.0,8.0,0.0
2023-02-09 11:16:00,M-004,Ligne_B,72.55,4.76,424,6.0,8.0,0.0
2023-02-09 11:41:00,M-003,Ligne_B,84.43,5.05,116,1.0,8.0,0.0
2023-02-09 18:23:00,M-004,Ligne_B,77.39,3.63,601,23.0,8.0,0.0
2023-02-09 20:52:00,M-003,Ligne_B,76.96,4.3,670,14.0,8.0,0.0
2023-02-09 21:48:00,M-002,Ligne_A,75.97,3.72,430,10.0,8.0,0.0
2023-02-09 22:18:00,M-002,Ligne_A,72.31,5.67,241,8.0,8.0,0.0
2023-02-09 22:29:00,M-005,Ligne_C,85.6,3.85,375,15.0,8.0,0.0
2023-02-10 00:16:00,M-001,Ligne_A,72.61,4.95,515,6.0,8.0,0.0
2023-02-10 01:08:00,M-005,Ligne_C,89.55,3.3,657,26.0,7.95,0.05
2023-02-10 02:46:00,M-002,Ligne_A,65.01,6.1,966,23.0,8.0,0.0
2023-02-10 07:04:00,M-003,Ligne_B,92.57,5.3,622,23.0,8.0,0.0
2023-02-10 08:12:00,M-004,Ligne_B,84.48,5.03,563,11.0,8.0,0.0
2023-02-10 12:57:00,M-001,Ligne_A,67.32,4.93,305,14.0,8.0,0.0
2023-02-10 13:38:00,M-002,Ligne_A,63.89,4.85,616,24.0,8.0,0.0
2023-02-10 13:40:00,M-004,Ligne_B,89.44,4.57,141,2.0,7.23,0.77
2023-02-10 13:46:00,M-004,Ligne_B,84.48,3.93,716,7.0,8.0,0.0
2023-02-10 14:51:00,M-002,Ligne_A,-99.9,4.21,633,20.0,6.29,1.71
2023-02-10 15:19:00,M-001,Ligne_A,72.88,4.51,400,15.0,8.0,0.0
2023-02-10 16:47:00,M-004,Ligne_B,153.6,4.72,536,47.0,8.0,0.0
2023-02-10 18:24:00,M-004,Ligne_B,94.71,3.61,348,15.0,8.0,0.0
2023-02-10 19:38:00,M-004,Ligne_B,92.42,4.99,602,19.0,7.11,0.89
2023-02-10 19:55:00,M-004,Ligne_B,75.44,4.2,521,16.0,8.0,0.0
2023-02-10 20:05:00,M-003,Ligne_B,77.98,3.62,687,16.0,8.0,0.0
2023-02-10 21:42:00,M-004,Ligne_B,74.39,4.0,730,9.0,7.23,0.77
2023-02-10 23:38:00,M-002,Ligne_A,67.32,3.13,332,4.0,8.0,0.0
2023-02-11 04:03:00,M-003,Ligne_B,93.65,4.93,476,16.0,8.0,0.0
2023-02-11 09:14:00,M-004,Ligne_B,92.82,,446,17.0,8.0,0.0
2023-02-11 09:55:00,M-001,Ligne_A,63.37,4.26,420,8.0,8.0,0.0
2023-02-11 10:38:00,M-005,Ligne_C,87.41,4.46,504,8.0,8.0,0.0
2023-02-11 11:14:00,M-005,Ligne_C,79.69,5.71,407,15.0,8.0,0.0
2023-02-11 11:27:00,M-002,Ligne_A,117.09,3.76,275,32.0,8.0,0.0
2023-02-11 13:42:00,M-004,Ligne_B,80.45,3.76,349,12.0,6.27,1.73
2023-02-11 15:01:00,M-002,Ligne_A,66.39,4.64,417,14.0,7.51,0.49
2023-02-11 15:30:00,M-005,Ligne_C,83.1,3.46,624,6.0,8.0,0.0
2023-02-11 15:50:00,M-001,Ligne_A,75.95,5.31,263,5.0,7.54,0.46
2023-02-11 16:58:00,M-005,Ligne_C,-99.9,4.33,541,18.0,8.0,0.0
2023-02-11 20:54:00,M-003,Ligne_B,92.33,5.44,465,15.0,7.85,0.15
2023-02-12 03:10:00,M-005,Ligne_C,84.7,4.96,490,12.0,7.08,0.92
